1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178
BI0033,鳥類,絶滅危惧IA類,CR,フクロウ目,フクロウ科,ワシミミズク,Bubo bubo borissowi,A2 D,ワシミミズク,Bubo bubo,CR,ワシミミズク,Bubo bubo,CR,ワシミミズク,Bubo bubo,CR,ワシミミズク,Bubo bubo,CR,ワシミミズク,Bubo bubo,CR,ワシミミズク,Bubo bubo,CR,ワシミミズク,Bubo bubo,CR,ワシミミズク,Bubo bubo,CR,－,－,－,0,1,0,0,―,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,北方からの分散移入の減少、餌資源の減少,0
BI0034,鳥類,絶滅危惧IA類,CR,スズメ目,モズ科,アカモズ,Lanius cristatus superciliosus,A2 C1,アカモズ,Lanius cristatus superciliosus,EN,アカモズ,Lanius cristatus superciliosus,EN,アカモズ,Lanius cristatus superciliosus,EN,アカモズ,Lanius cristatus superciliosus,EN,アカモズ,Lanius cristatus superciliosus,EN,アカモズ,Lanius cristatus superciliosus,EN,アカモズ,Lanius cristatus superciliosus,EN,アカモズ,Lanius cristatus superciliosus,NT,－,－,－,0,1,1,0,―,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,―,1,1,0,―,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,―,0
BI0035,鳥類,絶滅危惧IA類,CR,スズメ目,ツグミ科,コトラツグミ,Zoothera dauma iriomotensis,D,コトラツグミ,Zoothera dauma iriomotensis,DD,コトラツグミ,Zoothera dauma iriomotensis,DD,コトラツグミ,Zoothera dauma iriomotensis,DD,コトラツグミ,Zoothera dauma iriomotensis,DD,コトラツグミ,Zoothera dauma horsfieldi,DD,コトラツグミ,Zoothera dauma horsfieldi,DD,コトラツグミ,Zoothera dauma horsfieldi,DD,－,－,－,－,－,－,0,0,1,0,―,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1
BI0036,鳥類,絶滅危惧IA類,CR,スズメ目,アトリ科,オガサワラカワラヒワ,Chloris kittlitzi,B2ab,オガサワラカワラヒワ,Chloris sinica kittlitzi,CR,オガサワラカワラヒワ,Chloris sinica kittlitzi,CR,オガサワラカワラヒワ,Chloris sinica kittlitzi,CR,オガサワラカワラヒワ,Chloris sinica kittlitzi,CR,オガサワラカワラヒワ,Carduelis sinica kittlitzi,CR,オガサワラカワラヒワ,Carduelis sinica kittlitzi,CR,オガサワラカワラヒワ,Carduelis sinica kittlitzi,EN,オガサワラカワラヒワ,Carduelis sinica kittlitzi,EN,オガサワラカワラヒワ,Carduelis sinica kittlitzi,E,0,0,1,0,―,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,―,1,1,0,―,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,―,0
BI0037,鳥類,絶滅危惧IA類,CR,スズメ目,ホオジロ科,シマアオジ,Emberiza aureola ornata,A2 B2ab C1+2a(i) D,シマアオジ,Emberiza aureola ornata,CR,シマアオジ,Emberiza aureola ornata,CR,シマアオジ,Emberiza aureola ornata,CR,シマアオジ,Emberiza aureola ornata,CR,シマアオジ,Emberiza aureola ornata,CR,シマアオジ,Emberiza aureola ornata,CR,シマアオジ,Emberiza aureola ornata,CR,シマアオジ,Emberiza aureola ornata,NT,－,－,－,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,―,0
BI0038,鳥類,絶滅危惧IB類,EN,カモ目,カモ科,カリガネ,Anser erythropus,D,カリガネ,Anser erythropus,EN,カリガネ,Anser erythropus,EN,カリガネ,Anser erythropus,EN,カリガネ,Anser erythropus,EN,カリガネ,Anser erythropus,EN,カリガネ,Anser erythropus,EN,カリガネ,Anser erythropus,NT,－,－,－,－,－,－,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,人為的攪乱、農法の変化,0
BI0039,鳥類,絶滅危惧IB類,EN,キジ目,キジ科,ライチョウ,Lagopus muta japonica,B2ab,ライチョウ,Lagopus muta japonica,EN,ライチョウ,Lagopus muta japonica,EN,ライチョウ,Lagopus muta japonica,EN,ライチョウ,Lagopus muta japonica,EN,ライチョウ,Lagopus mutus japonicus,EN,ライチョウ,Lagopus mutus japonicus,EN,ライチョウ,Lagopus mutus japonicus,VU,ライチョウ,Lagopus mutus japonicus,VU,ライチョウ,Lagopus mutus japonicus,E,1,1,0,0,―,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,ハイマツ帯、雪田植生,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,大型草食動物の高山帯への侵入による高山植生の破壊,0
BI0040,鳥類,絶滅危惧IB類,EN,ハト目,ハト科,ヨナグニカラスバト,Columba janthina stejnegeri,D,ヨナグニカラスバト,Columba janthina stejnegeri,EN,ヨナグニカラスバト,Columba janthina stejnegeri,EN,ヨナグニカラスバト,Columba janthina stejnegeri,EN,ヨナグニカラスバト,Columba janthina stejnegeri,EN,ヨナクニカラスバト,Columba janthina stejnegeri,EN,ヨナクニカラスバト,Columba janthina stejnegeri,EN,ヨナクニカラスバト,Columba janthina stejnegeri,EN,ヨナクニカラスバト,Columba janthina stejnegeri,EN,ヨナクニカラスバト,Columba janthina stejnegeri,E,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,1,0,―,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0
BI0041,鳥類,絶滅危惧IB類,EN,ツル目,クイナ科,シマクイナ,Coturnicops exquisitus,D,シマクイナ,Coturnicops exquisitus,EN,シマクイナ,Coturnicops exquisitus,EN,シマクイナ,Coturnicops exquisitus,EN,シマクイナ,Coturnicops exquisitus,EN,シマクイナ,Coturnicops noveboracensis exquisitus,EN,シマクイナ,Coturnicops noveboracensis exquisitus,EN,シマクイナ,Coturnicops noveboracensis exquisitus,EN,シマクイナ,Coturnicops noveboracensis exquisitus,VU,シマクイナ,Porzana exquisita,R,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0
BI0042,鳥類,絶滅危惧IB類,EN,ツル目,クイナ科,オオクイナ,Rallina eurizonoides sepiaria,B1ab,オオクイナ,Rallina eurizonoides sepiaria,EN,オオクイナ,Rallina eurizonoides sepiaria,EN,オオクイナ,Rallina eurizonoides sepiaria,EN,オオクイナ,Rallina eurizonoides sepiaria,EN,オオクイナ,Rallina eurizonoides sepiaria,EN,オオクイナ,Rallina eurizonoides sepiaria,EN,オオクイナ,Rallina eurizonoides sepiaria,EN,オオクイナ,Rallina eurizonoides sepiaria,VU,オオクイナ,Rallina eurizonoides sepiaria,V,0,0,1,0,―,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,―,0
BI0043,鳥類,絶滅危惧IB類,EN,チドリ目,シギ科,コシャクシギ,Numenius minutus,A2,コシャクシギ,Numenius minutus,EN,コシャクシギ,Numenius minutus,EN,コシャクシギ,Numenius minutus,EN,コシャクシギ,Numenius minutus,EN,コシャクシギ,Numenius minutus,EN,コシャクシギ,Numenius minutus,EN,コシャクシギ,Numenius minutus,EN,コシャクシギ,Numenius minutus,CR,コシャクシギ,Numenius minutus,V,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,1,0,―,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0
BI0044,鳥類,絶滅危惧IB類,EN,チドリ目,シギ科,ツルシギ,Tringa erythropus,A2,ツルシギ,Tringa erythropus,VU,ツルシギ,Tringa erythropus,VU,ツルシギ,Tringa erythropus,VU,ツルシギ,Tringa erythropus,VU,ツルシギ,Tringa erythropus,VU,ツルシギ,Tringa erythropus,VU,－,－,－,－,－,－,－,－,－,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0
BI0045,鳥類,絶滅危惧IB類,EN,チドリ目,カモメ科,オオセグロカモメ,Larus schistisagus,A2,オオセグロカモメ,Larus schistisagus,NT,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,1,0,―,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,―,1,1,0,0,―,1,0,0,0,0,0,1,0,0,0,0,―,1,0,0,―,1,0,0,0,0,0,0,0,0,―,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,人間による巣や卵の撤去、営巣の妨害,1
BI0046,鳥類,絶滅危惧IB類,EN,チドリ目,カモメ科,オオアジサシ,Thalasseus bergii cristatus,B2ab,オオアジサシ,Sterna bergii cristata,VU,オオアジサシ,Sterna bergii cristata,VU,オオアジサシ,Sterna bergii cristata,VU,オオアジサシ,Sterna bergii cristata,VU,オオアジサシ,Thalasseus bergii cristatus,VU,オオアジサシ,Thalasseus bergii cristatus,VU,オオアジサシ,Thalasseus bergii cristatus,VU,オオアジサシ,Thalasseus bergii cristatus,VU,オオアジサシ,Sterna bergii cristata,R,0,0,1,0,―,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,1,0,―,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,―,0,1,0,0,―,1,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,―,0
BI0047,鳥類,絶滅危惧IB類,EN,チドリ目,カモメ科,コアジサシ,Sternula albifrons sinensis,A2,コアジサシ,Sterna albifrons sinensis,VU,コアジサシ,Sterna albifrons sinensis,VU,コアジサシ,Sterna albifrons sinensis,VU,コアジサシ,Sterna albifrons sinensis,VU,コアジサシ,Sterna albifrons sinensis,VU,コアジサシ,Sterna albifrons sinensis,VU,コアジサシ,Sterna albifrons sinensis,VU,コアジサシ,Sterna albifrons sinensis,VU,コアジサシ,Sterna albifrons sinensis,R,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,1,0,―,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,―,1,1,0,0,―,1,0,0,1,1,1,1,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,レジャー等の人間活動,0
BI0048,鳥類,絶滅危惧IB類,EN,チドリ目,ウミスズメ科,ケイマフリ,Cepphus carbo,C2b,ケイマフリ,Cepphus carbo,VU,ケイマフリ,Cepphus carbo,VU,ケイマフリ,Cepphus carbo,VU,ケイマフリ,Cepphus carbo,VU,ケイマフリ,Cepphus carbo,VU,ケイマフリ,Cepphus carbo,VU,ケイマフリ,Cepphus carbo,VU,ケイマフリ,Cepphus carbo,VU,－,－,－,0,0,1,0,―,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,1,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,―,0,1,0,0,―,1,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,レジャー活動による攪乱,0
BI0049,鳥類,絶滅危惧IB類,EN,ミズナギドリ目,アホウドリ科,コアホウドリ,Phoebastria immutabilis,D,コアホウドリ,Phoebastria immutabilis,EN,コアホウドリ,Phoebastria immutabilis,EN,コアホウドリ,Phoebastria immutabilis,EN,コアホウドリ,Phoebastria immutabilis,EN,コアホウドリ,Diomedea immutabilis,EN,コアホウドリ,Diomedea immutabilis,EN,コアホウドリ,Diomedea immutabilis,EN,コアホウドリ,Diomedea immutabilis,EN,コアホウドリ,Diomedea immutabilis,R,0,0,1,0,―,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,1,0,―,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,1,0,0,―,1,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,1,0,0,0,0,0,0,0,0,―,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,―,0
BI0050,鳥類,絶滅危惧IB類,EN,ミズナギドリ目,ウミツバメ科,コシジロウミツバメ,Hydrobates leucorhous leucorhous,A2,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,1,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,―,0,1,0,0,―,1,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,1,0,0,0,0,0,0,0,0,―,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,―,1
BI0051,鳥類,絶滅危惧IB類,EN,ミズナギドリ目,ウミツバメ科,オーストンウミツバメ,Hydrobates tristrami,A2 B2ab,オーストンウミツバメ,Oceanodroma tristrami,NT,オーストンウミツバメ,Oceanodroma tristrami,NT,オーストンウミツバメ,Oceanodroma tristrami,NT,オーストンウミツバメ,Oceanodroma tristrami,NT,オーストンウミツバメ,Oceanodroma tristrami,NT,オーストンウミツバメ,Oceanodroma tristrami,NT,オーストンウミツバメ,Oceanodroma tristrami,VU,オーストンウミツバメ,Oceanodroma tristrami,VU,－,－,－,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,1,0,0,―,1,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,1,0,0,0,0,0,0,0,0,―,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1
BI0052,鳥類,絶滅危惧IB類,EN,コウノトリ目,コウノトリ科,コウノトリ,Ciconia boyciana,D,コウノトリ,Ciconia boyciana,CR,コウノトリ,Ciconia boyciana,CR,コウノトリ,Ciconia boyciana,CR,コウノトリ,Ciconia boyciana,CR,コウノトリ,Ciconia boyciana,CR,コウノトリ,Ciconia boyciana,CR,コウノトリ,Ciconia boyciana,CR,コウノトリ,Ciconia boyciana,CR,コウノトリ,Ciconia ciconia boyciana,E,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,―,0
BI0053,鳥類,絶滅危惧IB類,EN,カツオドリ目,ウ科,ヒメウ,Urile pelagicus pelagicus,D,ヒメウ,Phalacrocorax pelagicus pelagicus,EN,ヒメウ,Phalacrocorax pelagicus pelagicus,EN,ヒメウ,Phalacrocorax pelagicus pelagicus,EN,ヒメウ,Phalacrocorax pelagicus pelagicus,EN,ヒメウ,Phalacrocorax pelagicus pelagicus,EN,ヒメウ,Phalacrocorax pelagicus pelagicus,EN,ヒメウ,Phalacrocorax pelagicus pelagicus,EN,－,－,－,－,－,－,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,1,0,―,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,―,0,1,0,0,―,1,0,1,0,0,0,0,0,0,0,0,―,1,0,0,―,1,0,0,0,0,0,0,0,0,―,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1
BI0054,鳥類,絶滅危惧IB類,EN,ペリカン目,トキ科,トキ,Nipponia nippon,B1ab+2ab C2a(ii),トキ,Nipponia nippon,CR,トキ,Nipponia nippon,CR,トキ,Nipponia nippon,EW,トキ,Nipponia nippon,EW,トキ,Nipponia nippon,EW,トキ,Nipponia nippon,EW,トキ,Nipponia nippon,EW,トキ,Nipponia nippon,EW,トキ,Nipponia nippon,E,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,―,0
BI0055,鳥類,絶滅危惧IB類,EN,ペリカン目,トキ科,ヘラサギ,Platalea leucorodia leucorodia,D,ヘラサギ,Platalea leucorodia leucorodia,DD,ヘラサギ,Platalea leucorodia leucorodia,DD,ヘラサギ,Platalea leucorodia leucorodia,DD,ヘラサギ,Platalea leucorodia leucorodia,DD,ヘラサギ,Platalea leucorodia major,DD,ヘラサギ,Platalea leucorodia major,DD,ヘラサギ,Platalea leucorodia major,DD,ヘラサギ,Platalea leucorodia major,DD,ヘラサギ,Platalea leucorodia leucorodia,R,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,1,0,―,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,―,1,0,0,0,―,1,0,1,0,0,0,0,1,1,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0
BI0056,鳥類,絶滅危惧IB類,EN,ペリカン目,サギ科,アマサギ,Bubulcus ibis coromandus,A2,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,人との軋轢（営巣林伐採や追払い）,1
BI0057,鳥類,絶滅危惧IB類,EN,タカ目,タカ科,クマタカ,Nisaetus nipalensis orientalis,C2a(i),クマタカ,Nisaetus nipalensis orientalis,EN,クマタカ,Nisaetus nipalensis orientalis,EN,クマタカ,Nisaetus nipalensis orientalis,EN,クマタカ,Nisaetus nipalensis orientalis,EN,クマタカ,Spizaetus nipalensis orientalis,EN,クマタカ,Spizaetus nipalensis orientalis,EN,クマタカ,Spizaetus nipalensis orientalis,EN,クマタカ,Spizaetus nipalensis orientalis,EN,クマタカ,Spizaetus nipalensis orientalis,E,0,1,1,0,―,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,餌動物の減少,1
